../毕业设计/
├── 论文碎片
│   ├── 关于训练数据集的思考.docx
│   └── DOC Document.docx
├── config
│   ├── hybrid.yaml
│   ├── msd.yaml
│   └── ssgd.yaml
├── create_project1.sh
├── create_project.sh
├── dataset
│   ├── convert_msd_to_yolo.py
│   ├── convert_ssgd_to_yolo.py
│   ├── MSD_yolo
│   │   ├── data.yaml
│   │   ├── images
│   │   │   ├── train
│   │           ├── 080917-2815-575-1-201_ng_49.xml
│   │           ├── 080917-2815-575-1-201_ng_50.jpg
│   │           ├── 080917-2815-575-1-201_ng_50.xml
│   │           ├── 080917-2815-575-1-201_ng_51.jpg
│   │           ├── 080917-2815-575-1-201_ng_51.xml
│   │           ├── 080917-2815-575-1-201_ng_52.jpg
│   │           ├── 080917-2815-575-1-201_ng_52.xml
│   │           ├── 080917-2815-575-1-201_ng_53.jpg
│   │           ├── 080917-2815-575-1-201_ng_53.xml
│   │           ├── 080917-2815-575-1-201_ng_54.jpg
│   │           ├── 080917-2815-575-1-201_ng_54.xml
│   │           ├── 080917-2815-575-1-201_ng_55.jpg
│   │           ├── 080917-2815-575-1-201_ng_55.xml
│   │           ├── 080917-2815-575-1-201_ng_56.jpg
│   │           ├── 080917-2815-575-1-201_ng_56.xml
│   │           ├── 080917-2815-575-1-201_ng_64.jpg
│   │           ├── 080917-2815-575-1-201_ng_64.xml
│   │           ├── 080917-2815-575-1-201_ng_65.jpg
│   │           ├── 080917-2815-575-1-201_ng_65.xml
│   │           ├── 080917-2815-575-1-201_ng_66.jpg
│   │           ├── 080917-2815-575-1-201_ng_66.xml
│   │           ├── 080917-2815-575-1-201_ng_67.jpg
│   │           ├── 080917-2815-575-1-201_ng_67.xml
│   │           ├── 080917-2815-575-1-201_ng_68.jpg
│   │           ├── 080917-2815-575-1-201_ng_68.xml
│   │           ├── 080917-2815-575-1-201_ng_69.jpg
│   │           ├── 080917-2815-575-1-201_ng_69.xml
│   │           ├── 080917-2815-575-1-201_ng_70.jpg
│   │           ├── 080917-2815-575-1-201_ng_70.xml
│   │           ├── 080917-2815-575-1-201_ng_71.jpg
│   │           ├── 080917-2815-575-1-201_ng_71.xml
│   │           ├── 080917-2856-574-3-201_ng_10.jpg
│   │           ├── 080917-2856-574-3-201_ng_10.xml
│   │           ├── 080917-2856-574-3-201_ng_11.jpg
│   │           ├── 080917-2856-574-3-201_ng_11.xml
│   │           ├── 080917-2856-574-3-201_ng_12.jpg
│   │           ├── 080917-2856-574-3-201_ng_12.xml
│   │           ├── 080917-2856-574-3-201_ng_18.jpg
│   │           ├── 080917-2856-574-3-201_ng_18.xml
│   │           ├── 080917-2856-574-3-201_ng_19.jpg
│   │           ├── 080917-2856-574-3-201_ng_19.xml
│   │           ├── 080917-2856-574-3-201_ng_20.jpg
│   │           ├── 080917-2856-574-3-201_ng_20.xml
│   │           ├── 080917-2856-574-3-201_ng_22.jpg
│   │           ├── 080917-2856-574-3-201_ng_22.xml
│   │           ├── 080917-2856-574-3-201_ng_23.jpg
│   │           ├── 080917-2856-574-3-201_ng_23.xml
│   │           ├── 080917-2856-574-3-201_ng_24.jpg
│   │           ├── 080917-2856-574-3-201_ng_24.xml
│   │           ├── 080917-2856-574-3-201_ng_25.jpg
│   │           ├── 080917-2856-574-3-201_ng_25.xml
│   │           ├── 080917-2856-574-3-201_ng_27.jpg
│   │           ├── 080917-2856-574-3-201_ng_27.xml
│   │           ├── 080917-2856-574-3-201_ng_2.jpg
│   │           ├── 080917-2856-574-3-201_ng_2.xml
│   │           ├── 080917-2856-574-3-201_ng_33.jpg
│   │           ├── 080917-2856-574-3-201_ng_33.xml
│   │           ├── 080917-2856-574-3-201_ng_34.jpg
│   │           ├── 080917-2856-574-3-201_ng_34.xml
│   │           ├── 080917-2856-574-3-201_ng_36.jpg
│   │           ├── 080917-2856-574-3-201_ng_36.xml
│   │           ├── 080917-2856-574-3-201_ng_37.jpg
│   │           ├── 080917-2856-574-3-201_ng_37.xml
│   │           ├── 080917-2856-574-3-201_ng_38.jpg
│   │           ├── 080917-2856-574-3-201_ng_38.xml
│   │           ├── 080917-2856-574-3-201_ng_39.jpg
│   │           ├── 080917-2856-574-3-201_ng_39.xml
│   │           ├── 080917-2856-574-3-201_ng_40.jpg
│   │           ├── 080917-2856-574-3-201_ng_40.xml
│   │           ├── 080917-2856-574-3-201_ng_41.jpg
│   │           ├── 080917-2856-574-3-201_ng_41.xml
│   │           ├── 080917-2856-574-3-201_ng_42.jpg
│   │           ├── 080917-2856-574-3-201_ng_42.xml
│   │           ├── 080917-2856-574-3-201_ng_48.jpg
│   │           ├── 080917-2856-574-3-201_ng_48.xml
│   │           ├── 080917-2856-574-3-201_ng_49.jpg
│   │           ├── 080917-2856-574-3-201_ng_49.xml
│   │           ├── 080917-2856-574-3-201_ng_4.jpg
│   │           ├── 080917-2856-574-3-201_ng_4.xml
│   │           ├── 080917-2856-574-3-201_ng_50.jpg
│   │           ├── 080917-2856-574-3-201_ng_50.xml
│   │           ├── 080917-2856-574-3-201_ng_52.jpg
│   │           ├── 080917-2856-574-3-201_ng_52.xml
│   │           ├── 080917-2856-574-3-201_ng_5.jpg
│   │           ├── 080917-2856-574-3-201_ng_5.xml
│   │           ├── 080917-2856-574-3-201_ng_66.jpg
│   │           ├── 080917-2856-574-3-201_ng_66.xml
│   │           ├── 080917-2856-574-3-201_ng_67.jpg
│   │           ├── 080917-2856-574-3-201_ng_67.xml
│   │           ├── 080917-2856-574-3-201_ng_6.jpg
│   │           ├── 080917-2856-574-3-201_ng_6.xml
│   │           ├── 080917-2856-574-3-201_ng_70.jpg
│   │           ├── 080917-2856-574-3-201_ng_70.xml
│   │           ├── 080917-2856-574-3-201_ng_7.jpg
│   │           ├── 080917-2856-574-3-201_ng_7.xml
│   │           ├── 080917-2856-574-3-201_ng_8.jpg
│   │           ├── 080917-2856-574-3-201_ng_8.xml
│   │           ├── 080917-2856-574-3-201_ng_9.jpg
│   │           ├── 080917-2856-574-3-201_ng_9.xml
│   │           ├── 080917-3147-667-1-301_ng_19.jpg
│   │           ├── 080917-3147-667-1-301_ng_19.xml
│   │           ├── 080917-3147-667-1-301_ng_22.jpg
│   │           ├── 080917-3147-667-1-301_ng_22.xml
│   │           ├── 080917-3147-667-1-301_ng_23.jpg
│   │           ├── 080917-3147-667-1-301_ng_23.xml
│   │           ├── 080917-3147-667-1-301_ng_24.jpg
│   │           ├── 080917-3147-667-1-301_ng_24.xml
│   │           ├── 080917-3147-667-1-301_ng_25.jpg
│   │           ├── 080917-3147-667-1-301_ng_25.xml
│   │           ├── 080917-3147-667-1-301_ng_26.jpg
│   │           ├── 080917-3147-667-1-301_ng_26.xml
│   │           ├── 080917-3147-667-1-301_ng_33.jpg
│   │           ├── 080917-3147-667-1-301_ng_33.xml
│   │           ├── 080917-3147-667-1-301_ng_34.jpg
│   │           ├── 080917-3147-667-1-301_ng_34.xml
│   │           ├── 080917-3147-667-1-301_ng_35.jpg
│   │           ├── 080917-3147-667-1-301_ng_35.xml
│   │           ├── 080917-3147-667-1-301_ng_36.jpg
│   │           ├── 080917-3147-667-1-301_ng_36.xml
│   │           ├── 080917-3147-667-1-301_ng_37.jpg
│   │           ├── 080917-3147-667-1-301_ng_37.xml
│   │           ├── 080917-3147-667-1-301_ng_38.jpg
│   │           ├── 080917-3147-667-1-301_ng_38.xml
│   │           ├── 080917-3147-667-1-301_ng_39.jpg
│   │           ├── 080917-3147-667-1-301_ng_39.xml
│   │           ├── 080917-3147-667-1-301_ng_40.jpg
│   │           ├── 080917-3147-667-1-301_ng_40.xml
│   │           ├── 080917-3147-667-1-301_ng_41.jpg
│   │           ├── 080917-3147-667-1-301_ng_41.xml
│   │           ├── 080917-3147-667-1-301_ng_48.jpg
│   │           ├── 080917-3147-667-1-301_ng_48.xml
│   │           ├── 080917-3147-667-1-301_ng_49.jpg
│   │           ├── 080917-3147-667-1-301_ng_49.xml
│   │           ├── 080917-3147-667-1-301_ng_63.jpg
│   │           ├── 080917-3147-667-1-301_ng_63.xml
│   │           ├── 080917-3147-667-1-301_ng_64.jpg
│   │           ├── 080917-3147-667-1-301_ng_64.xml
│   │           ├── 080917-3147-667-1-301_ng_66.jpg
│   │           ├── 080917-3147-667-1-301_ng_66.xml
│   │           ├── 080917-3147-667-1-301_ng_67.jpg
│   │           ├── 080917-3147-667-1-301_ng_67.xml
│   │           ├── 080917-3147-667-1-301_ng_78.jpg
│   │           ├── 080917-3147-667-1-301_ng_78.xml
│   │           ├── 080917-3147-667-1-301_ng_79.jpg
│   │           ├── 080917-3147-667-1-301_ng_79.xml
│   │           ├── 080917-3147-667-1-301_ng_80.jpg
│   │           ├── 080917-3147-667-1-301_ng_80.xml
│   │           ├── 080917-3147-667-1-301_ng_81.jpg
│   │           ├── 080917-3147-667-1-301_ng_81.xml
│   │           ├── 080917-3147-667-1-301_ng_82.jpg
│   │           ├── 080917-3147-667-1-301_ng_82.xml
│   │           ├── 080917-3147-667-1-301_ng_83.jpg
│   │           ├── 080917-3147-667-1-301_ng_83.xml
│   │           ├── 080917-3147-667-1-301_ng_84.jpg
│   │           ├── 080917-3147-667-1-301_ng_84.xml
│   │           ├── 080917-3147-667-1-301_ng_85.jpg
│   │           ├── 080917-3147-667-1-301_ng_85.xml
│   │           ├── 080917-3147-667-1-301_ng_86.jpg
│   │           ├── 080917-3147-667-1-301_ng_86.xml
│   │           ├── 080917-3207-225-2-301_ng_19.jpg
│   │           ├── 080917-3207-225-2-301_ng_19.xml
│   │           ├── 080917-3207-225-2-301_ng_20.jpg
│   │           ├── 080917-3207-225-2-301_ng_20.xml
│   │           ├── 080917-3207-225-2-301_ng_22.jpg
│   │           ├── 080917-3207-225-2-301_ng_22.xml
│   │           ├── 080917-3207-225-2-301_ng_23.jpg
│   │           ├── 080917-3207-225-2-301_ng_23.xml
│   │           ├── 080917-3207-225-2-301_ng_33.jpg
│   │           ├── 080917-3207-225-2-301_ng_33.xml
│   │           ├── 080917-3207-225-2-301_ng_34.jpg
│   │           ├── 080917-3207-225-2-301_ng_34.xml
│   │           ├── 080917-3207-225-2-301_ng_36.jpg
│   │           ├── 080917-3207-225-2-301_ng_36.xml
│   │           ├── 080917-3207-225-2-301_ng_37.jpg
│   │           ├── 080917-3207-225-2-301_ng_37.xml
│   │           ├── 080917-3207-225-2-301_ng_38.jpg
│   │           ├── 080917-3207-225-2-301_ng_38.xml
│   │           ├── 080917-3207-225-2-301_ng_39.jpg
│   │           ├── 080917-3207-225-2-301_ng_39.xml
│   │           ├── 080917-3207-225-2-301_ng_41.jpg
│   │           ├── 080917-3207-225-2-301_ng_41.xml
│   │           ├── 080917-3207-225-2-301_ng_52.jpg
│   │           ├── 080917-3207-225-2-301_ng_52.xml
│   │           ├── 080917-3207-225-2-301_ng_53.jpg
│   │           ├── 080917-3207-225-2-301_ng_53.xml
│   │           ├── 080917-3207-225-2-301_ng_54.jpg
│   │           ├── 080917-3207-225-2-301_ng_54.xml
│   │           ├── 080917-3207-225-2-301_ng_55.jpg
│   │           ├── 080917-3207-225-2-301_ng_55.xml
│   │           ├── 080917-3207-225-2-301_ng_56.jpg
│   │           ├── 080917-3207-225-2-301_ng_56.xml
│   │           ├── 080917-3207-225-2-301_ng_68.jpg
│   │           ├── 080917-3207-225-2-301_ng_68.xml
│   │           ├── 080917-3207-225-2-301_ng_70.jpg
│   │           ├── 080917-3207-225-2-301_ng_70.xml
│   │           ├── 080917-3207-225-2-301_ng_71.jpg
│   │           ├── 080917-3207-225-2-301_ng_71.xml
│   │           ├── 080917-3207-225-2-301_ng_78.jpg
│   │           ├── 080917-3207-225-2-301_ng_78.xml
